run_key,experiment,dataset_name,seed,setting_id,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
xgb__satimage__seed1__setting1__XGBoost,xgboost_full,satimage,1,1,XGBoost,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,1643,1609,0.5162,0.8812927284027346,0.8523582871097504,0.8610622851362345,0.8801309390621476,0.8534331674196528,0.6538461538461539,,
xgb__satimage__seed1__setting2__XGBoost,xgboost_full,satimage,1,2,XGBoost,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,1437,1609,0.4337,0.8620261031696707,0.8216458009113512,0.8334076140075473,0.8571069161557794,0.8298271849241764,0.5128205128205128,,
xgb__satimage__seed1__setting3__XGBoost,xgboost_full,satimage,1,3,XGBoost,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,1278,1609,0.365,0.8185208203853325,0.7874194848738888,0.7944281443227476,0.8190215890180386,0.7788652580495908,0.6410256410256411,,
xgb__satimage__seed1__setting4__XGBoost,xgboost_full,satimage,1,4,XGBoost,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.9474,0.9148539465506526,0.890568314298228,0.8964408918315572,0.9137392383643236,0.8947993004678475,0.6858974358974359,,
xgb__satimage__seed1__setting5__XGBoost,xgboost_full,satimage,1,5,XGBoost,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,1643,1609,0.534,0.8539465506525793,0.8168220343575872,0.8244575194471023,0.8518710654214795,0.8199651792611429,0.5576923076923077,,
xgb__satimage__seed1__setting6__XGBoost,xgboost_full,satimage,1,6,XGBoost,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,1437,1609,0.4606,0.8253573648228714,0.7736839816094573,0.7876019833946489,0.8191527533750953,0.7849343426885665,0.4423076923076923,,
xgb__satimage__seed1__setting7__XGBoost,xgboost_full,satimage,1,7,XGBoost,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,1278,1609,0.3602,0.8067122436295836,0.7425990991162997,0.7622291841590486,0.7952268177816453,0.7636332377526268,0.3461538461538461,,
xgb__satimage__seed1__setting8__XGBoost,xgboost_full,satimage,1,8,XGBoost,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8271,0.8968303293971411,0.872420114783834,0.8762108221696527,0.8958294612861369,0.8725879345482408,0.6410256410256411,,
xgb__satimage__seed1__setting9__XGBoost,xgboost_full,satimage,1,9,XGBoost,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,1643,1609,0.5193,0.8508390304536979,0.8007041844269515,0.8168401363812748,0.8449034676991404,0.8161698923149739,0.5256410256410257,,
xgb__satimage__seed1__setting10__XGBoost,xgboost_full,satimage,1,10,XGBoost,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,1437,1609,0.4717,0.8185208203853325,0.7714012703187548,0.7868599753618272,0.8139627885962817,0.7770568994559489,0.5448717948717948,,
xgb__satimage__seed1__setting11__XGBoost,xgboost_full,satimage,1,11,XGBoost,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,1278,1609,0.3926,0.7569919204474829,0.6911098400402041,0.7080453232330411,0.743010045641203,0.7043453853428958,0.2115384615384615,,
xgb__satimage__seed1__setting12__XGBoost,xgboost_full,satimage,1,12,XGBoost,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8107,0.8962088253573648,0.8671117791342698,0.873430033952399,0.8939376803597247,0.8717367326987877,0.6025641025641025,,
xgb__satimage__seed1__setting13__XGBoost,xgboost_full,satimage,1,13,XGBoost,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,1643,1609,0.5346,0.8415164698570541,0.7980956329854743,0.8092617270421062,0.8353232167608731,0.8044497731758357,0.4487179487179487,,
xgb__satimage__seed1__setting14__XGBoost,xgboost_full,satimage,1,14,XGBoost,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,1437,1609,0.4803,0.8048477315102548,0.7454953680808444,0.763139438672741,0.7975833559641855,0.7599611633170554,0.4358974358974359,,
xgb__satimage__seed1__setting15__XGBoost,xgboost_full,satimage,1,15,XGBoost,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,1278,1609,0.3887,0.7339962709757614,0.6545813627786524,0.6703579257358331,0.7135484318412232,0.6789887775588807,0.2179487179487179,,
xgb__satimage__seed1__setting16__XGBoost,xgboost_full,satimage,1,16,XGBoost,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8705,0.9105034182722188,0.8865816836762019,0.890383065836796,0.909879282885906,0.8894275923157098,0.6730769230769231,,
xgb__satimage__seed1__setting17__XGBoost,xgboost_full,satimage,1,17,XGBoost,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,1600,1609,0.599,0.8334369173399627,0.8006545300223596,0.8159973540211962,0.8329300477454122,0.7971303345343502,0.6538461538461539,,
xgb__satimage__seed1__setting18__XGBoost,xgboost_full,satimage,1,18,XGBoost,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,1387,1609,0.5412,0.7346177750155376,0.6707142451487004,0.6971632799402868,0.724723848491648,0.6837704286287013,0.2692307692307692,,
xgb__satimage__seed1__setting19__XGBoost,xgboost_full,satimage,1,19,XGBoost,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,1236,1609,0.468,0.5027967681789932,0.4504672547945745,0.4721841677346454,0.4814791801357339,0.4292247940537488,0.2243589743589743,,
xgb__satimage__seed1__setting20__XGBoost,xgboost_full,satimage,1,20,XGBoost,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8904,0.9011808576755748,0.8720331037025738,0.8791473268592164,0.8991491944190002,0.8778811813941696,0.6153846153846154,,
xgb__satimage__seed1__setting21__XGBoost,xgboost_full,satimage,1,21,XGBoost,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,1559,1609,0.6331,0.7992541951522685,0.7593398337286349,0.7767787561073662,0.7956139501504109,0.7574730391266532,0.5448717948717948,,
xgb__satimage__seed1__setting22__XGBoost,xgboost_full,satimage,1,22,XGBoost,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,1370,1609,0.6,0.7520198881292729,0.7093649511570318,0.731909336553454,0.7496268616743037,0.7046441949923657,0.3525641025641026,,
xgb__satimage__seed1__setting23__XGBoost,xgboost_full,satimage,1,23,XGBoost,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,1227,1609,0.4605,0.4959602237414543,0.4278981535285898,0.4605204023838004,0.4864042639825928,0.4374920568249088,0.1602564102564102,,
xgb__satimage__seed1__setting24__XGBoost,xgboost_full,satimage,1,24,XGBoost,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8993,0.8974518334369174,0.8715001198109568,0.8764274268345406,0.8963639869820044,0.8732658567736747,0.6538461538461539,,
xgb__satimage__seed1__setting25__XGBoost,xgboost_full,satimage,1,25,XGBoost,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,1609,1609,0.6054,0.7886886264760721,0.7349902374661137,0.7608555178669727,0.7850994781172985,0.7440562140064433,0.4615384615384615,,
xgb__satimage__seed1__setting26__XGBoost,xgboost_full,satimage,1,26,XGBoost,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,1395,1609,0.5644,0.6488502175264139,0.5676535897981093,0.5841785232557808,0.6344248992937893,0.6042946504240483,0.032051282051282,,
xgb__satimage__seed1__setting27__XGBoost,xgboost_full,satimage,1,27,XGBoost,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,1222,1609,0.456,0.4978247358607831,0.4257874714347966,0.4413821300652084,0.4793016731299399,0.4420137627350597,0.1025641025641025,,
xgb__satimage__seed1__setting28__XGBoost,xgboost_full,satimage,1,28,XGBoost,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8904,0.8844002486016159,0.8560800938145844,0.8605440016796324,0.8828902201547139,0.8571426414644375,0.6153846153846154,,
xgb__satimage__seed1__setting29__XGBoost,xgboost_full,satimage,1,29,XGBoost,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,1576,1609,0.592,0.7495338719701679,0.6634673870046313,0.6729765573645721,0.7292361253814668,0.7105266401692767,0.0448717948717948,,
xgb__satimage__seed1__setting30__XGBoost,xgboost_full,satimage,1,30,XGBoost,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,1384,1609,0.559,0.6196395276569298,0.5407343456539734,0.5598042452718713,0.6091574514339402,0.5777097706833808,0.0,,
xgb__satimage__seed1__setting31__XGBoost,xgboost_full,satimage,1,31,XGBoost,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,1228,1609,0.4803,0.4418893722809198,0.3707346274949499,0.3875463861810033,0.4179404640154637,0.3780616749555588,0.1217948717948717,,
xgb__satimage__seed1__setting32__XGBoost,xgboost_full,satimage,1,32,XGBoost,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.891,0.9142324425108764,0.8874750434423979,0.8963547187392754,0.912780221084438,0.8940730541873262,0.6730769230769231,,
xgb__satimage__seed1__setting33__XGBoost,xgboost_full,satimage,1,33,XGBoost,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,1521,1609,0.6042,0.7147296457426974,0.6746580671255052,0.7059802781223614,0.7173906524308249,0.6648019002768896,0.4230769230769231,,
xgb__satimage__seed1__setting34__XGBoost,xgboost_full,satimage,1,34,XGBoost,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,1347,1609,0.5703,0.6059664387818521,0.5379821506263303,0.5815091986291323,0.607193190725708,0.5539441811064254,0.1923076923076923,,
xgb__satimage__seed1__setting35__XGBoost,xgboost_full,satimage,1,35,XGBoost,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,1212,1609,0.4824,0.3921690490988191,0.3320392712225833,0.3354479768314913,0.3509514194974115,0.3352622651683231,0.0192307692307692,,
xgb__satimage__seed1__setting36__XGBoost,xgboost_full,satimage,1,36,XGBoost,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8869,0.8986948415164698,0.8744317251667293,0.8786372664505523,0.8976305017811194,0.8749135562897132,0.6794871794871795,,
xgb__satimage__seed1__setting37__XGBoost,xgboost_full,satimage,1,37,XGBoost,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,1491,1609,0.7311,0.6761963952765693,0.6235139058375233,0.6579514833343483,0.6737531277074144,0.6263026221056275,0.3846153846153846,,
xgb__satimage__seed1__setting38__XGBoost,xgboost_full,satimage,1,38,XGBoost,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,1327,1609,0.5768,0.5282784338098198,0.4371347756577853,0.4578718470686939,0.5168923013491676,0.4839864935688382,0.0,,
xgb__satimage__seed1__setting39__XGBoost,xgboost_full,satimage,1,39,XGBoost,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,1237,1609,0.5224,0.3225605966438782,0.2517395390241115,0.2105207936631877,0.2432025326797645,0.2490571967846409,0.0064102564102564,,
xgb__satimage__seed1__setting40__XGBoost,xgboost_full,satimage,1,40,XGBoost,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8851,0.8831572405220633,0.8508331307411008,0.8574579721670287,0.8803433698091686,0.8556976818646198,0.5833333333333334,,
xgb__satimage__seed1__setting41__XGBoost,xgboost_full,satimage,1,41,XGBoost,0.2,0.2,0.7,noise_then_imbalance,symmetric,mean,1531,1609,0.6281,0.675574891236793,0.6159078869504769,0.647902094082411,0.6724168178114985,0.6226943213810197,0.2371794871794871,,
xgb__satimage__seed1__setting42__XGBoost,xgboost_full,satimage,1,42,XGBoost,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,1357,1609,0.5531,0.5320074580484773,0.4601729868828422,0.4913869541643192,0.521506185150939,0.4801876524070628,0.1282051282051282,,
xgb__satimage__seed1__setting43__XGBoost,xgboost_full,satimage,1,43,XGBoost,0.2,0.2,0.9,noise_then_imbalance,symmetric,mean,1192,1609,0.4862,0.3175885643256681,0.2716982487350263,0.2340625306587334,0.2269129546182041,0.2335776866418312,0.0384615384615384,,
xgb__satimage__seed1__setting44__XGBoost,xgboost_full,satimage,1,44,XGBoost,0.2,0.3,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8844,0.8825357364822871,0.8503660312327889,0.8580635952976082,0.8801598080814064,0.854783825955164,0.6025641025641025,,
xgb__satimage__seed1__setting45__XGBoost,xgboost_full,satimage,1,45,XGBoost,0.2,0.3,0.7,noise_then_imbalance,symmetric,mean,1526,1609,0.6041,0.6407706650093226,0.5815006025849788,0.615224734224761,0.6384638845303438,0.5829732385754562,0.3397435897435897,,
xgb__satimage__seed1__setting46__XGBoost,xgboost_full,satimage,1,46,XGBoost,0.2,0.3,0.8,noise_then_imbalance,symmetric,mean,1329,1609,0.5659,0.4406463642013673,0.37323429222956,0.3873200355076941,0.4193057727728416,0.3912947409288616,0.0128205128205128,,
xgb__satimage__seed1__setting47__XGBoost,xgboost_full,satimage,1,47,XGBoost,0.2,0.3,0.9,noise_then_imbalance,symmetric,mean,1216,1609,0.4869,0.3206960845245494,0.2397247437282504,0.1982234965524713,0.2433053572570404,0.2295925317212122,0.0128205128205128,,
xgb__satimage__seed1__setting48__XGBoost,xgboost_full,satimage,1,48,XGBoost,0.3,0.0,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8546,0.9073958980733374,0.8858915656766287,0.8896839995053368,0.9065731998401552,0.8856659402571867,0.6666666666666666,,
xgb__satimage__seed1__setting49__XGBoost,xgboost_full,satimage,1,49,XGBoost,0.3,0.0,0.7,noise_then_imbalance,symmetric,mean,1463,1609,0.6073,0.5382224984462399,0.4711756180337903,0.4985395223032799,0.5329331766518438,0.4929573921643115,0.0833333333333333,,
xgb__satimage__seed1__setting50__XGBoost,xgboost_full,satimage,1,50,XGBoost,0.3,0.0,0.8,noise_then_imbalance,symmetric,mean,1307,1609,0.5597,0.4362958359229335,0.3701693166180158,0.3840751770379757,0.4094700993921023,0.3765027110384199,0.032051282051282,,
xgb__satimage__seed1__setting51__XGBoost,xgboost_full,satimage,1,51,XGBoost,0.3,0.0,0.9,noise_then_imbalance,symmetric,mean,1151,1609,0.4971,0.310130515848353,0.2661906234649212,0.2340788475021451,0.2198528487489158,0.2310383398565942,0.1987179487179487,,
xgb__satimage__seed1__setting52__XGBoost,xgboost_full,satimage,1,52,XGBoost,0.3,0.1,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8854,0.8862647607209447,0.8566843587815672,0.8627331083807245,0.8846639984270797,0.8595344479196694,0.6282051282051282,,
xgb__satimage__seed1__setting53__XGBoost,xgboost_full,satimage,1,53,XGBoost,0.3,0.1,0.7,noise_then_imbalance,symmetric,mean,1481,1609,0.7259,0.5910503418272218,0.556237237626488,0.5928934074264433,0.5948392595274944,0.5458229114007926,0.2371794871794871,,
xgb__satimage__seed1__setting54__XGBoost,xgboost_full,satimage,1,54,XGBoost,0.3,0.1,0.8,noise_then_imbalance,symmetric,mean,1326,1609,0.5791,0.4064636420136731,0.3356156787855227,0.3371493983669661,0.369103652597154,0.3465397570043518,0.0256410256410256,,
xgb__satimage__seed1__setting55__XGBoost,xgboost_full,satimage,1,55,XGBoost,0.3,0.1,0.9,noise_then_imbalance,symmetric,mean,1152,1609,0.5096,0.2517091361093847,0.1858303774611639,0.1013876165513087,0.1240936351304918,0.1075025428906273,0.0128205128205128,,
xgb__satimage__seed1__setting56__XGBoost,xgboost_full,satimage,1,56,XGBoost,0.3,0.2,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8837,0.8831572405220633,0.8516463664300843,0.8581579010917025,0.8812361735001476,0.855531362501043,0.6217948717948718,,
xgb__satimage__seed1__setting57__XGBoost,xgboost_full,satimage,1,57,XGBoost,0.3,0.2,0.7,noise_then_imbalance,symmetric,mean,1473,1609,0.6391,0.5233064014916097,0.4437414648396585,0.4638974231468573,0.5116992874148646,0.4795223033877311,0.0192307692307692,,
xgb__satimage__seed1__setting58__XGBoost,xgboost_full,satimage,1,58,XGBoost,0.3,0.2,0.8,noise_then_imbalance,symmetric,mean,1290,1609,0.581,0.3548788067122436,0.2773875876256235,0.2539912050461143,0.29392247894972,0.2792672282177253,0.0192307692307692,,
xgb__satimage__seed1__setting59__XGBoost,xgboost_full,satimage,1,59,XGBoost,0.3,0.2,0.9,noise_then_imbalance,symmetric,mean,1156,1609,0.492,0.2635177128651336,0.1926110752555985,0.1152825720798906,0.1424519811020028,0.1291300919475879,0.0256410256410256,,
xgb__satimage__seed1__setting60__XGBoost,xgboost_full,satimage,1,60,XGBoost,0.3,0.3,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8775,0.8719701678060907,0.8361426547549601,0.8457110299008326,0.8696849152284603,0.8417443681019796,0.5705128205128205,,
xgb__satimage__seed1__setting61__XGBoost,xgboost_full,satimage,1,61,XGBoost,0.3,0.3,0.7,noise_then_imbalance,symmetric,mean,1454,1609,0.6161,0.5382224984462399,0.457885802743686,0.4860996658897547,0.5267345393839782,0.4812192852106985,0.173076923076923,,
xgb__satimage__seed1__setting62__XGBoost,xgboost_full,satimage,1,62,XGBoost,0.3,0.3,0.8,noise_then_imbalance,symmetric,mean,1292,1609,0.5714,0.3766314481044127,0.3167169807330591,0.3093651102212186,0.3292528318681398,0.324545629202048,0.0064102564102564,,
xgb__satimage__seed1__setting63__XGBoost,xgboost_full,satimage,1,63,XGBoost,0.3,0.3,0.9,noise_then_imbalance,symmetric,mean,1109,1609,0.4909,0.271597265382225,0.2162426486134865,0.1474325575557801,0.1549779300000223,0.1687865180588636,0.0,,
xgb__satimage__seed2__setting0__XGBoost,xgboost_full,satimage,2,0,XGBoost,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8465,0.9080174021131138,0.8735561778650442,0.8830735958908988,0.9042504808713708,0.8866114931356064,0.5576923076923077,,
xgb__satimage__seed2__setting1__XGBoost,xgboost_full,satimage,2,1,XGBoost,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,1643,1609,0.4933,0.8632691112492231,0.8190541392594716,0.8325335186681734,0.858920966630692,0.8314832366728194,0.4935897435897436,,
xgb__satimage__seed2__setting2__XGBoost,xgboost_full,satimage,2,2,XGBoost,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,1437,1609,0.4297,0.8471100062150404,0.8005824756058968,0.8142121738371481,0.8409914990925363,0.8115379846858846,0.4935897435897436,,
xgb__satimage__seed2__setting3__XGBoost,xgboost_full,satimage,2,3,XGBoost,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,1278,1609,0.3463,0.7998756991920447,0.7399554384564869,0.7589803270654608,0.7916995274975086,0.7542767905748432,0.4102564102564102,,
xgb__satimage__seed2__setting4__XGBoost,xgboost_full,satimage,2,4,XGBoost,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8386,0.8949658172778123,0.8612667800454976,0.87048594414874,0.8920504026921648,0.8703069981900973,0.5769230769230769,,
xgb__satimage__seed2__setting5__XGBoost,xgboost_full,satimage,2,5,XGBoost,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,1643,1609,0.5937,0.8545680546923555,0.8021090871237694,0.8178811401493525,0.8468016374822166,0.820725063751151,0.4487179487179487,,
xgb__satimage__seed2__setting6__XGBoost,xgboost_full,satimage,2,6,XGBoost,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,1437,1609,0.4362,0.8284648850217526,0.7894398298085942,0.7983961192487609,0.8260577078557643,0.7888602734247048,0.5448717948717948,,
xgb__satimage__seed2__setting7__XGBoost,xgboost_full,satimage,2,7,XGBoost,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,1278,1609,0.3813,0.7731510254816656,0.7153764415431999,0.7326761926981921,0.7648585504889663,0.7229609595841464,0.3717948717948718,,
xgb__satimage__seed2__setting8__XGBoost,xgboost_full,satimage,2,8,XGBoost,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8256,0.8906152889993785,0.854723870481176,0.8636605512073041,0.8867540567383665,0.8650178984186783,0.5384615384615384,,
xgb__satimage__seed2__setting9__XGBoost,xgboost_full,satimage,2,9,XGBoost,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,1643,1609,0.5156,0.8433809819763829,0.7906487921386178,0.805490795498811,0.8353368100327173,0.8069886555864554,0.4615384615384615,,
xgb__satimage__seed2__setting10__XGBoost,xgboost_full,satimage,2,10,XGBoost,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,1437,1609,0.453,0.805469235550031,0.7576220099139551,0.7712306061396944,0.7991447249086425,0.7610776061955316,0.5,,
xgb__satimage__seed2__setting11__XGBoost,xgboost_full,satimage,2,11,XGBoost,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,1278,1609,0.3751,0.7458048477315102,0.6767335944968994,0.7005180537762379,0.7348737415539619,0.6920745930389753,0.3012820512820512,,
xgb__satimage__seed2__setting12__XGBoost,xgboost_full,satimage,2,12,XGBoost,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,4826,1609,0.8126,0.8756991920447483,0.8385259148555102,0.846856748954142,0.8721079275178917,0.8463370572231289,0.5448717948717948,,
