combination,dataset_name,model_name,seed,interaction
noise_imbalance,adult,KNN,1,-0.007966052684996727
noise_imbalance,adult,KNN,1,0.026562648004229694
noise_imbalance,adult,KNN,1,0.05732102147626278
noise_missing,adult,KNN,1,0.002715346555560716
noise_missing,adult,KNN,1,9.319649601646773e-05
noise_missing,adult,KNN,1,0.00464649605494416
noise_missing,adult,KNN,1,0.012227213862941455
noise_missing,adult,KNN,1,-0.014012840634679113
noise_missing,adult,KNN,1,-0.0010244676441586442
noise_missing,adult,KNN,1,-0.015008085251530745
noise_missing,adult,KNN,1,-0.03137864443239191
noise_missing,adult,KNN,1,-0.027446847033380628
missing_imbalance,adult,KNN,1,-0.004422564677817431
missing_imbalance,adult,KNN,1,0.003633814869973051
missing_imbalance,adult,KNN,1,0.015547551850375152
missing_imbalance,adult,KNN,1,-0.011453050410822563
missing_imbalance,adult,KNN,1,-0.01563554389777222
missing_imbalance,adult,KNN,1,-0.0022952191478680106
missing_imbalance,adult,KNN,1,-0.001191336798146314
missing_imbalance,adult,KNN,1,-0.0002279676608537562
missing_imbalance,adult,KNN,1,0.02695530727906803
noise_imbalance,adult,KNN,2,-0.002095116848147449
noise_imbalance,adult,KNN,2,0.025848336454757814
noise_imbalance,adult,KNN,2,0.0379349864769688
noise_imbalance,adult,KNN,2,0.004234998059281181
noise_imbalance,adult,KNN,2,0.040559196785863505
noise_imbalance,adult,KNN,2,0.09121454926312744
noise_imbalance,adult,KNN,2,0.009007583938157149
noise_imbalance,adult,KNN,2,0.04531473917842632
