combination,dataset_name,model_name,seed,mitigation,interaction
all_three_excess_over_singles,vehicle,RandomForest,2,class_weight,0.32722903026796185
noise_imbalance,vehicle,RandomForest,2,none,0.26767384479299405
all_three_excess_over_singles,vehicle,RandomForest,2,none,0.18834471780448053
noise_imbalance,vehicle,RandomForest,2,random_oversample,0.19042284401811993
all_three_excess_over_singles,vehicle,RandomForest,2,random_oversample,0.1705372234711765
noise_imbalance,vehicle,RandomForest,3,class_weight,0.47129565151939046
all_three_excess_over_singles,vehicle,RandomForest,3,class_weight,0.4147484581190697
noise_imbalance,vehicle,RandomForest,3,none,0.4577877961328065
all_three_excess_over_singles,vehicle,RandomForest,3,none,0.34360878421435925
noise_imbalance,vehicle,RandomForest,3,random_oversample,0.330039503902726
all_three_excess_over_singles,vehicle,RandomForest,3,random_oversample,0.28687389858516166
noise_imbalance,vehicle,RandomForest,4,class_weight,0.07834048915309022
all_three_excess_over_singles,vehicle,RandomForest,4,class_weight,0.08110853666822126
noise_imbalance,vehicle,RandomForest,4,none,0.122553257656702
all_three_excess_over_singles,vehicle,RandomForest,4,none,0.06285045965280545
noise_imbalance,vehicle,RandomForest,4,random_oversample,0.08770753490895189
all_three_excess_over_singles,vehicle,RandomForest,4,random_oversample,0.07506625144839862
noise_imbalance,vehicle,XGBoost,0,class_weight,0.23952675708197602
all_three_excess_over_singles,vehicle,XGBoost,0,class_weight,0.15682895380718503
noise_imbalance,vehicle,XGBoost,0,none,0.2996320637489348
all_three_excess_over_singles,vehicle,XGBoost,0,none,0.2696601834881688
noise_imbalance,vehicle,XGBoost,0,random_oversample,0.22471053939670838
all_three_excess_over_singles,vehicle,XGBoost,0,random_oversample,0.1931842900155616
noise_imbalance,vehicle,XGBoost,1,class_weight,0.1617457913609346
all_three_excess_over_singles,vehicle,XGBoost,1,class_weight,0.21585502910212034
noise_imbalance,vehicle,XGBoost,1,none,0.27696589728603305
all_three_excess_over_singles,vehicle,XGBoost,1,none,0.2639676977665062
noise_imbalance,vehicle,XGBoost,1,random_oversample,0.2235594460396546
all_three_excess_over_singles,vehicle,XGBoost,1,random_oversample,0.21368940989359902
noise_imbalance,vehicle,XGBoost,2,class_weight,0.08842736577085963
all_three_excess_over_singles,vehicle,XGBoost,2,class_weight,0.101154098640659
noise_imbalance,vehicle,XGBoost,2,none,0.22382214566451175
all_three_excess_over_singles,vehicle,XGBoost,2,none,0.1356265203755373
noise_imbalance,vehicle,XGBoost,2,random_oversample,0.15134229474693384
all_three_excess_over_singles,vehicle,XGBoost,2,random_oversample,0.10127227707689446
noise_imbalance,vehicle,XGBoost,3,class_weight,0.31375987582879167
all_three_excess_over_singles,vehicle,XGBoost,3,class_weight,0.2867871719838897
noise_imbalance,vehicle,XGBoost,3,none,0.4325801747457243
all_three_excess_over_singles,vehicle,XGBoost,3,none,0.3195663482699238
noise_imbalance,vehicle,XGBoost,3,random_oversample,0.3401121769883175
all_three_excess_over_singles,vehicle,XGBoost,3,random_oversample,0.24882078387487816
noise_imbalance,vehicle,XGBoost,4,class_weight,0.06622931539116084
all_three_excess_over_singles,vehicle,XGBoost,4,class_weight,-0.015916449521608866
noise_imbalance,vehicle,XGBoost,4,none,0.04807135825275577
all_three_excess_over_singles,vehicle,XGBoost,4,none,0.018876412347201055
noise_imbalance,vehicle,XGBoost,4,random_oversample,0.05677904036774811
all_three_excess_over_singles,vehicle,XGBoost,4,random_oversample,0.030216351486157034
noise_imbalance,vowel,LightGBM,0,class_weight,0.04835147170698617
all_three_excess_over_singles,vowel,LightGBM,0,class_weight,-0.04237921979858372
noise_imbalance,vowel,LightGBM,0,none,0.02507893959951646
all_three_excess_over_singles,vowel,LightGBM,0,none,-0.07897817003201546
noise_imbalance,vowel,LightGBM,0,random_oversample,0.03661042524709357
all_three_excess_over_singles,vowel,LightGBM,0,random_oversample,-0.03573667913087564
noise_imbalance,vowel,LightGBM,1,class_weight,-0.0374634043863582
all_three_excess_over_singles,vowel,LightGBM,1,class_weight,-0.039921162176339564
noise_imbalance,vowel,LightGBM,1,none,-0.06483351936715454
all_three_excess_over_singles,vowel,LightGBM,1,none,-0.04783149872385062
noise_imbalance,vowel,LightGBM,1,random_oversample,-0.04762125540847817
all_three_excess_over_singles,vowel,LightGBM,1,random_oversample,-0.014361375255083186
noise_imbalance,vowel,LightGBM,2,class_weight,-0.10817745231081355
all_three_excess_over_singles,vowel,LightGBM,2,class_weight,-0.23809605320856975
noise_imbalance,vowel,LightGBM,2,none,-0.0542966280588183
all_three_excess_over_singles,vowel,LightGBM,2,none,-0.23032082425999656
noise_imbalance,vowel,LightGBM,2,random_oversample,-0.028300637971068854
all_three_excess_over_singles,vowel,LightGBM,2,random_oversample,-0.19965254810162625
noise_imbalance,vowel,LightGBM,3,class_weight,0.016188711609623097
all_three_excess_over_singles,vowel,LightGBM,3,class_weight,-0.15565924197600622
noise_imbalance,vowel,LightGBM,3,none,0.0225969395855532
all_three_excess_over_singles,vowel,LightGBM,3,none,-0.16059662536102282
noise_imbalance,vowel,LightGBM,3,random_oversample,-0.005779069790711411
all_three_excess_over_singles,vowel,LightGBM,3,random_oversample,-0.16715165823354539
noise_imbalance,vowel,LightGBM,4,class_weight,0.04078491589898614
all_three_excess_over_singles,vowel,LightGBM,4,class_weight,-0.04051696956315742
noise_imbalance,vowel,LightGBM,4,none,0.00847962833043947
all_three_excess_over_singles,vowel,LightGBM,4,none,-0.043051547913776744
noise_imbalance,vowel,LightGBM,4,random_oversample,0.0389179477889019
all_three_excess_over_singles,vowel,LightGBM,4,random_oversample,-0.0756002365824846
noise_imbalance,vowel,LogisticRegression,0,class_weight,-0.01821515895063175
all_three_excess_over_singles,vowel,LogisticRegression,0,class_weight,-0.21267672626284784
noise_imbalance,vowel,LogisticRegression,0,none,-0.061820840887072404
all_three_excess_over_singles,vowel,LogisticRegression,0,none,-0.26521894133787993
noise_imbalance,vowel,LogisticRegression,0,random_oversample,-0.029529997497160232
all_three_excess_over_singles,vowel,LogisticRegression,0,random_oversample,-0.23712940495577284
noise_imbalance,vowel,LogisticRegression,1,class_weight,-0.14604466496356716
all_three_excess_over_singles,vowel,LogisticRegression,1,class_weight,-0.12179899171633635
noise_imbalance,vowel,LogisticRegression,1,none,-0.1035242766737886
all_three_excess_over_singles,vowel,LogisticRegression,1,none,-0.1079879579399432
noise_imbalance,vowel,LogisticRegression,1,random_oversample,-0.12612134169023015
all_three_excess_over_singles,vowel,LogisticRegression,1,random_oversample,-0.053101842704550095
noise_imbalance,vowel,LogisticRegression,2,class_weight,-0.09563718868911503
all_three_excess_over_singles,vowel,LogisticRegression,2,class_weight,-0.15934112668097639
noise_imbalance,vowel,LogisticRegression,2,none,-0.06485789035129441
all_three_excess_over_singles,vowel,LogisticRegression,2,none,-0.18564918563770227
noise_imbalance,vowel,LogisticRegression,2,random_oversample,-0.08444420547780701
all_three_excess_over_singles,vowel,LogisticRegression,2,random_oversample,-0.1275828870184077
noise_imbalance,vowel,LogisticRegression,3,class_weight,-0.043333125514792514
all_three_excess_over_singles,vowel,LogisticRegression,3,class_weight,-0.23713191071623552
noise_imbalance,vowel,LogisticRegression,3,none,0.036148512322426773
all_three_excess_over_singles,vowel,LogisticRegression,3,none,-0.19929399194935327
noise_imbalance,vowel,LogisticRegression,3,random_oversample,-0.03726477592225674
all_three_excess_over_singles,vowel,LogisticRegression,3,random_oversample,-0.33962756086835755
noise_imbalance,vowel,LogisticRegression,4,class_weight,-0.017446499758702605
all_three_excess_over_singles,vowel,LogisticRegression,4,class_weight,-0.11114441284828186
noise_imbalance,vowel,LogisticRegression,4,none,0.04277102126214516
all_three_excess_over_singles,vowel,LogisticRegression,4,none,-0.07590643417589793
noise_imbalance,vowel,LogisticRegression,4,random_oversample,-0.03298159648791277
all_three_excess_over_singles,vowel,LogisticRegression,4,random_oversample,-0.09247480692191684
noise_imbalance,vowel,RandomForest,0,class_weight,-0.00024680966243961766
all_three_excess_over_singles,vowel,RandomForest,0,class_weight,-0.05080707839616572
noise_imbalance,vowel,RandomForest,0,none,0.022544713464833666
all_three_excess_over_singles,vowel,RandomForest,0,none,-0.046521629854711755
noise_imbalance,vowel,RandomForest,0,random_oversample,-0.03983232522270341
all_three_excess_over_singles,vowel,RandomForest,0,random_oversample,-0.08451794681495617
noise_imbalance,vowel,RandomForest,1,class_weight,-0.06285912870768628
all_three_excess_over_singles,vowel,RandomForest,1,class_weight,-0.14558306728546633
noise_imbalance,vowel,RandomForest,1,none,-0.027173445827715748
all_three_excess_over_singles,vowel,RandomForest,1,none,-0.12686789523710074
noise_imbalance,vowel,RandomForest,1,random_oversample,-0.05825136657276353
all_three_excess_over_singles,vowel,RandomForest,1,random_oversample,-0.09675762648341468
noise_imbalance,vowel,RandomForest,2,class_weight,-0.06165953802037327
all_three_excess_over_singles,vowel,RandomForest,2,class_weight,-0.2281954435814587
noise_imbalance,vowel,RandomForest,2,none,-0.028085850165817106
all_three_excess_over_singles,vowel,RandomForest,2,none,-0.18795708160986369
noise_imbalance,vowel,RandomForest,2,random_oversample,-0.013215949385965597
all_three_excess_over_singles,vowel,RandomForest,2,random_oversample,-0.15719498676439225
noise_imbalance,vowel,RandomForest,3,class_weight,-0.02889440960891132
all_three_excess_over_singles,vowel,RandomForest,3,class_weight,-0.20379273799565067
noise_imbalance,vowel,RandomForest,3,none,0.012433540887518357
all_three_excess_over_singles,vowel,RandomForest,3,none,-0.15643173992559845
noise_imbalance,vowel,RandomForest,3,random_oversample,-0.03800180608204884
all_three_excess_over_singles,vowel,RandomForest,3,random_oversample,-0.18491925118104802
noise_imbalance,vowel,RandomForest,4,class_weight,0.08184559058112029
all_three_excess_over_singles,vowel,RandomForest,4,class_weight,-0.02988416295855134
noise_imbalance,vowel,RandomForest,4,none,0.06710635016242239
all_three_excess_over_singles,vowel,RandomForest,4,none,-0.023996090686007276
noise_imbalance,vowel,RandomForest,4,random_oversample,0.03286062574150406
all_three_excess_over_singles,vowel,RandomForest,4,random_oversample,-0.009255314441370288
noise_imbalance,vowel,XGBoost,0,class_weight,-0.003184707543948506
all_three_excess_over_singles,vowel,XGBoost,0,class_weight,-0.12117304818093566
noise_imbalance,vowel,XGBoost,0,none,0.059438912914887565
all_three_excess_over_singles,vowel,XGBoost,0,none,-0.05853334029546764
noise_imbalance,vowel,XGBoost,0,random_oversample,0.03872787933589883
all_three_excess_over_singles,vowel,XGBoost,0,random_oversample,-0.13210942480347987
noise_imbalance,vowel,XGBoost,1,class_weight,-0.006903536366681173
all_three_excess_over_singles,vowel,XGBoost,1,class_weight,-0.013081079899120773
noise_imbalance,vowel,XGBoost,1,none,-0.003919569511757315
all_three_excess_over_singles,vowel,XGBoost,1,none,-0.08163501735153589
noise_imbalance,vowel,XGBoost,1,random_oversample,0.037707617631064116
all_three_excess_over_singles,vowel,XGBoost,1,random_oversample,0.0007908125703334212
noise_imbalance,vowel,XGBoost,2,class_weight,-0.007013663586879271
all_three_excess_over_singles,vowel,XGBoost,2,class_weight,-0.14832073069579688
noise_imbalance,vowel,XGBoost,2,none,-0.05274861764202177
all_three_excess_over_singles,vowel,XGBoost,2,none,-0.2492860736562602
noise_imbalance,vowel,XGBoost,2,random_oversample,-0.02777829834337686
all_three_excess_over_singles,vowel,XGBoost,2,random_oversample,-0.15772637860801686
noise_imbalance,vowel,XGBoost,3,class_weight,-0.06083949895232332
all_three_excess_over_singles,vowel,XGBoost,3,class_weight,-0.20105586717990465
noise_imbalance,vowel,XGBoost,3,none,0.013984459140921945
all_three_excess_over_singles,vowel,XGBoost,3,none,-0.17147212933913714
noise_imbalance,vowel,XGBoost,3,random_oversample,-0.048117398081390594
all_three_excess_over_singles,vowel,XGBoost,3,random_oversample,-0.17522583099778977
noise_imbalance,vowel,XGBoost,4,class_weight,0.021181230164773468
all_three_excess_over_singles,vowel,XGBoost,4,class_weight,-0.04829156486895414
noise_imbalance,vowel,XGBoost,4,none,0.05637036387347072
all_three_excess_over_singles,vowel,XGBoost,4,none,-0.021262556750521355
noise_imbalance,vowel,XGBoost,4,random_oversample,0.01804520910779084
all_three_excess_over_singles,vowel,XGBoost,4,random_oversample,-0.07579251559458144
noise_imbalance,waveform_40,LightGBM,0,class_weight,0.2042340909618936
all_three_excess_over_singles,waveform_40,LightGBM,0,class_weight,0.2519743432445192
noise_imbalance,waveform_40,LightGBM,0,none,0.3023067984870847
all_three_excess_over_singles,waveform_40,LightGBM,0,none,0.348844939089986
noise_imbalance,waveform_40,LightGBM,0,random_oversample,0.2010982110266708
all_three_excess_over_singles,waveform_40,LightGBM,0,random_oversample,0.24491187106515855
noise_imbalance,waveform_40,LightGBM,1,class_weight,0.23741154987027235
all_three_excess_over_singles,waveform_40,LightGBM,1,class_weight,0.2628877628045627
noise_imbalance,waveform_40,LightGBM,1,none,0.31182939623948996
all_three_excess_over_singles,waveform_40,LightGBM,1,none,0.3422709455039905
noise_imbalance,waveform_40,LightGBM,1,random_oversample,0.23387146905702028
all_three_excess_over_singles,waveform_40,LightGBM,1,random_oversample,0.2620409469551053
noise_imbalance,waveform_40,LightGBM,2,class_weight,0.2436492791158465
all_three_excess_over_singles,waveform_40,LightGBM,2,class_weight,0.3071336785727844
noise_imbalance,waveform_40,LightGBM,2,none,0.34060733613064315
all_three_excess_over_singles,waveform_40,LightGBM,2,none,0.3688853833165584
noise_imbalance,waveform_40,LightGBM,2,random_oversample,0.24739436614846622
all_three_excess_over_singles,waveform_40,LightGBM,2,random_oversample,0.27168140906250104
noise_imbalance,waveform_40,LightGBM,3,class_weight,0.2469593362258995
all_three_excess_over_singles,waveform_40,LightGBM,3,class_weight,0.1929296269232919
noise_imbalance,waveform_40,LightGBM,3,none,0.32718896106040307
all_three_excess_over_singles,waveform_40,LightGBM,3,none,0.2599376342818777
noise_imbalance,waveform_40,LightGBM,3,random_oversample,0.25213987331932963
all_three_excess_over_singles,waveform_40,LightGBM,3,random_oversample,0.18175869392933586
noise_imbalance,waveform_40,LightGBM,4,class_weight,0.2402080170110894
all_three_excess_over_singles,waveform_40,LightGBM,4,class_weight,0.2581957823829571
noise_imbalance,waveform_40,LightGBM,4,none,0.3338959916779166
all_three_excess_over_singles,waveform_40,LightGBM,4,none,0.3350824064035547
noise_imbalance,waveform_40,LightGBM,4,random_oversample,0.25955705679374713
all_three_excess_over_singles,waveform_40,LightGBM,4,random_oversample,0.2953679557315534
noise_imbalance,waveform_40,LogisticRegression,0,class_weight,0.043553256788685824
all_three_excess_over_singles,waveform_40,LogisticRegression,0,class_weight,0.08482596776433615
noise_imbalance,waveform_40,LogisticRegression,0,none,0.3588958155420002
all_three_excess_over_singles,waveform_40,LogisticRegression,0,none,0.3178985299326072
noise_imbalance,waveform_40,LogisticRegression,0,random_oversample,0.044385212811324126
all_three_excess_over_singles,waveform_40,LogisticRegression,0,random_oversample,0.08435867985014489
noise_imbalance,waveform_40,LogisticRegression,1,class_weight,0.0639388730775523
all_three_excess_over_singles,waveform_40,LogisticRegression,1,class_weight,0.050939959135332
noise_imbalance,waveform_40,LogisticRegression,1,none,0.3878938987263351
